#globalid	lon	lat	neg	120	200	300	600	1000	1800	3600	pos	120_1	200_1	300_1	600_1	1000_1	1800_1	3600_1	prof	name	area	previd
id01896	15.180197000000000	36.716667000000001	neg	5.590000000000000	4.710000000000000	3.920000000000000	3.350000000000000	3.440000000000000	2.210000000000000	1.380000000000000	pos	4.700000000000000	4.130000000000000	3.640000000000000	2.950000000000000	2.600000000000000	2.290000000000000	1.460000000000000	real	MED	med9189	"9189"
id01897	15.073131999999999	36.575000000000003	neg	6.310000000000000	5.930000000000000	5.300000000000000	3.810000000000000	4.380000000000000	2.870000000000000	1.320000000000000	pos	5.380000000000000	4.970000000000000	4.570000000000000	3.820000000000000	3.340000000000000	2.710000000000000	1.460000000000000	real	MED	med9199	"9199"
id01898	14.866667000000000	36.643757000000001	neg	6.370000000000000	6.090000000000000	5.530000000000000	4.840000000000000	4.020000000000000	3.770000000000000	1.930000000000000	pos	5.490000000000000	5.080000000000000	4.680000000000000	3.890000000000000	3.240000000000000	2.750000000000000	2.080000000000000	real	MED	med9208	"9208"
id01899	14.658333000000001	36.679737000000003	neg	6.290000000000000	5.940000000000000	5.300000000000000	4.860000000000000	4.230000000000001	3.330000000000000	1.380000000000000	pos	5.420000000000000	5.010000000000000	4.600000000000000	3.800000000000000	3.180000000000000	2.530000000000000	1.520000000000000	real	MED	med9215	"9215"
id01900	14.475000000000000	36.756518999999997	neg	6.170000000000000	5.640000000000000	4.930000000000000	4.230000000000001	3.950000000000000	4.020000000000000	1.300000000000000	pos	5.220000000000000	4.770000000000000	4.340000000000000	3.590000000000000	3.090000000000000	2.560000000000000	1.670000000000000	real	MED	med9222	"9222"
id01901	14.341666999999999	36.881979999999999	neg	6.300000000000000	5.860000000000000	5.150000000000000	4.380000000000000	3.710000000000000	3.330000000000000	3.040000000000000	pos	5.390000000000000	4.980000000000000	4.580000000000000	3.870000000000000	3.380000000000000	2.860000000000000	2.300000000000000	real	MED	med9230	"9230"
id01902	14.150000000000000	36.983325000000001	neg	6.340000000000000	5.970000000000000	5.270000000000000	4.140000000000000	3.690000000000000	3.100000000000000	3.030000000000000	pos	5.430000000000000	5.010000000000000	4.600000000000000	3.820000000000000	3.320000000000000	2.900000000000000	2.300000000000000	real	MED	med9238	"9238"
id01923	14.275000000000000	38.033861000000002	neg	4.870000000000000	4.270000000000000	4.190000000000001	1.540000000000000	1.230000000000000	1.050000000000000	1.010000000000000	pos	3.960000000000000	3.340000000000000	2.870000000000000	2.090000000000000	1.310000000000000	1.080000000000000	1.020000000000000	real	MED	med9417	"9417"
id01924	14.491667000000000	38.069743000000003	neg	5.520000000000000	4.730000000000000	3.980000000000000	5.270000000000000	1.740000000000000	1.220000000000000	1.040000000000000	pos	4.520000000000000	3.960000000000000	3.470000000000000	2.660000000000000	2.120000000000000	1.200000000000000	1.060000000000000	real	MED	med9424	"9424"
id01925	14.691667000000001	38.133000000000003	neg	5.670000000000000	4.890000000000000	4.570000000000000	3.200000000000000	1.660000000000000	1.130000000000000	1.030000000000000	pos	4.650000000000000	4.040000000000000	3.500000000000000	2.710000000000000	2.130000000000000	1.270000000000000	1.040000000000000	real	MED	med9431	"9431"
id01926	15.100000000000000	38.139279000000002	neg	5.090000000000000	4.820000000000000	3.110000000000000	1.260000000000000	1.080000000000000	1.030000000000000	1.010000000000000	pos	3.790000000000000	3.150000000000000	2.600000000000000	1.510000000000000	1.140000000000000	1.020000000000000	1.000000000000000	real	MED	med9446	"9446"
id01927	15.233333000000000	38.273933000000000	neg	5.210000000000000	4.230000000000001	4.000000000000000	1.540000000000000	1.260000000000000	1.060000000000000	1.020000000000000	pos	4.200000000000000	3.630000000000000	3.120000000000000	2.210000000000000	1.420000000000000	1.100000000000000	1.020000000000000	real	MED	med9453	"9453"
id01929	14.216666999999999	36.084127000000002	neg	4.750000000000000	4.450000000000000	2.020000000000000	1.180000000000000	1.060000000000000	1.020000000000000	1.000000000000000	pos	3.420000000000000	2.790000000000000	2.260000000000000	1.250000000000000	1.060000000000000	1.020000000000000	1.010000000000000	real	MED	med9483	"9483"
id01930	14.408333000000001	36.017052000000000	neg	5.080000000000000	4.630000000000000	3.750000000000000	2.200000000000000	1.420000000000000	1.120000000000000	1.030000000000000	pos	3.530000000000000	2.940000000000000	2.520000000000000	2.130000000000000	1.750000000000000	1.130000000000000	1.030000000000000	real	MED	med9490	"9490"
id01931	14.550000000000001	35.901100000000000	neg	5.080000000000000	4.630000000000000	3.750000000000000	2.200000000000000	1.420000000000000	1.120000000000000	1.030000000000000	pos	3.530000000000000	2.940000000000000	2.520000000000000	2.130000000000000	1.750000000000000	1.130000000000000	1.030000000000000	real	MED	med9497	"9497"
id01932	14.324187999999999	35.908332999999999	neg	1.550000000000000	1.150000000000000	1.060000000000000	1.020000000000000	1.010000000000000	1.000000000000000	1.000000000000000	pos	1.960000000000000	1.220000000000000	1.070000000000000	1.020000000000000	1.010000000000000	1.000000000000000	1.000000000000000	real	MED	med9513	"9513"
